run_name,pipeline,label_name,optimal_threshold,default_threshold
LP_Basic_Unigram_TFIDF_LR,traditional,sadness,,0.5
LP_Basic_Unigram_TFIDF_LR,traditional,anger,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,broken-heart,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,approval,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,admiration,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,embarrassment,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,hopelessness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,pride,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,remorse,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,fears-confirmed,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,suffering,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,compassion,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,love,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,acceptance,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,confusion,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,distrust,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,grief,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,restlessness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,joy,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,pensiveness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,relief,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,realization,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,feeling moved,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,longing,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,contentment,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,nonsexual desire,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,rage,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,happy-for,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,annoyance,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,gratitude,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,aggressiveness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,nervousness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,worry,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,sincerity,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,amusement,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,optimism,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,surprise,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,disapproval,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,attraction,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,pity,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,disgust,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,fear,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,anticipation,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,submission,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,caring,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,lust,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,sadness,,0.5
LP_Basic_Unigram_BoW_SVM,traditional,anger,,0.5
LP_Basic_Unigram_BoW_NB,traditional,broken-heart,,0.5
LP_Basic_Unigram_BoW_NB,traditional,approval,,0.5
LP_Basic_Unigram_BoW_NB,traditional,admiration,,0.5
LP_Basic_Unigram_BoW_NB,traditional,embarrassment,,0.5
LP_Basic_Unigram_BoW_NB,traditional,hopelessness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,pride,,0.5
LP_Basic_Unigram_BoW_NB,traditional,remorse,,0.5
LP_Basic_Unigram_BoW_NB,traditional,fears-confirmed,,0.5
LP_Basic_Unigram_BoW_NB,traditional,suffering,,0.5
LP_Basic_Unigram_BoW_NB,traditional,compassion,,0.5
LP_Basic_Unigram_BoW_NB,traditional,love,,0.5
LP_Basic_Unigram_BoW_NB,traditional,acceptance,,0.5
LP_Basic_Unigram_BoW_NB,traditional,confusion,,0.5
LP_Basic_Unigram_BoW_NB,traditional,distrust,,0.5
LP_Basic_Unigram_BoW_NB,traditional,grief,,0.5
LP_Basic_Unigram_BoW_NB,traditional,restlessness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,joy,,0.5
LP_Basic_Unigram_BoW_NB,traditional,pensiveness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,relief,,0.5
LP_Basic_Unigram_BoW_NB,traditional,realization,,0.5
LP_Basic_Unigram_BoW_NB,traditional,feeling moved,,0.5
LP_Basic_Unigram_BoW_NB,traditional,longing,,0.5
LP_Basic_Unigram_BoW_NB,traditional,contentment,,0.5
LP_Basic_Unigram_BoW_NB,traditional,nonsexual desire,,0.5
LP_Basic_Unigram_BoW_NB,traditional,rage,,0.5
LP_Basic_Unigram_BoW_NB,traditional,happy-for,,0.5
LP_Basic_Unigram_BoW_NB,traditional,annoyance,,0.5
LP_Basic_Unigram_BoW_NB,traditional,gratitude,,0.5
LP_Basic_Unigram_BoW_NB,traditional,aggressiveness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,nervousness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,worry,,0.5
LP_Basic_Unigram_BoW_NB,traditional,sincerity,,0.5
LP_Basic_Unigram_BoW_NB,traditional,amusement,,0.5
LP_Basic_Unigram_BoW_NB,traditional,optimism,,0.5
LP_Basic_Unigram_BoW_NB,traditional,surprise,,0.5
LP_Basic_Unigram_BoW_NB,traditional,disapproval,,0.5
LP_Basic_Unigram_BoW_NB,traditional,attraction,,0.5
LP_Basic_Unigram_BoW_NB,traditional,pity,,0.5
LP_Basic_Unigram_BoW_NB,traditional,disgust,,0.5
LP_Basic_Unigram_BoW_NB,traditional,fear,,0.5
LP_Basic_Unigram_BoW_NB,traditional,anticipation,,0.5
LP_Basic_Unigram_BoW_NB,traditional,submission,,0.5
LP_Basic_Unigram_BoW_NB,traditional,caring,,0.5
LP_Basic_Unigram_BoW_NB,traditional,lust,,0.5
LP_Basic_Unigram_BoW_NB,traditional,sadness,,0.5
LP_Basic_Unigram_BoW_NB,traditional,anger,,0.5
LP_Basic_Unigram_BoW_LR,traditional,broken-heart,,0.5
LP_Basic_Unigram_BoW_LR,traditional,approval,,0.5
LP_Basic_Unigram_BoW_LR,traditional,admiration,,0.5
LP_Basic_Unigram_BoW_LR,traditional,embarrassment,,0.5
LP_Basic_Unigram_BoW_LR,traditional,hopelessness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,pride,,0.5
LP_Basic_Unigram_BoW_LR,traditional,remorse,,0.5
LP_Basic_Unigram_BoW_LR,traditional,fears-confirmed,,0.5
LP_Basic_Unigram_BoW_LR,traditional,suffering,,0.5
LP_Basic_Unigram_BoW_LR,traditional,compassion,,0.5
LP_Basic_Unigram_BoW_LR,traditional,love,,0.5
LP_Basic_Unigram_BoW_LR,traditional,acceptance,,0.5
LP_Basic_Unigram_BoW_LR,traditional,confusion,,0.5
LP_Basic_Unigram_BoW_LR,traditional,distrust,,0.5
LP_Basic_Unigram_BoW_LR,traditional,grief,,0.5
LP_Basic_Unigram_BoW_LR,traditional,restlessness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,joy,,0.5
LP_Basic_Unigram_BoW_LR,traditional,pensiveness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,relief,,0.5
LP_Basic_Unigram_BoW_LR,traditional,realization,,0.5
LP_Basic_Unigram_BoW_LR,traditional,feeling moved,,0.5
LP_Basic_Unigram_BoW_LR,traditional,longing,,0.5
LP_Basic_Unigram_BoW_LR,traditional,contentment,,0.5
LP_Basic_Unigram_BoW_LR,traditional,nonsexual desire,,0.5
LP_Basic_Unigram_BoW_LR,traditional,rage,,0.5
LP_Basic_Unigram_BoW_LR,traditional,happy-for,,0.5
LP_Basic_Unigram_BoW_LR,traditional,annoyance,,0.5
LP_Basic_Unigram_BoW_LR,traditional,gratitude,,0.5
LP_Basic_Unigram_BoW_LR,traditional,aggressiveness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,nervousness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,worry,,0.5
LP_Basic_Unigram_BoW_LR,traditional,sincerity,,0.5
LP_Basic_Unigram_BoW_LR,traditional,amusement,,0.5
LP_Basic_Unigram_BoW_LR,traditional,optimism,,0.5
LP_Basic_Unigram_BoW_LR,traditional,surprise,,0.5
LP_Basic_Unigram_BoW_LR,traditional,disapproval,,0.5
LP_Basic_Unigram_BoW_LR,traditional,attraction,,0.5
LP_Basic_Unigram_BoW_LR,traditional,pity,,0.5
LP_Basic_Unigram_BoW_LR,traditional,disgust,,0.5
LP_Basic_Unigram_BoW_LR,traditional,fear,,0.5
LP_Basic_Unigram_BoW_LR,traditional,anticipation,,0.5
LP_Basic_Unigram_BoW_LR,traditional,submission,,0.5
LP_Basic_Unigram_BoW_LR,traditional,caring,,0.5
LP_Basic_Unigram_BoW_LR,traditional,lust,,0.5
LP_Basic_Unigram_BoW_LR,traditional,sadness,,0.5
LP_Basic_Unigram_BoW_LR,traditional,anger,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,broken-heart,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,approval,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,admiration,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,embarrassment,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,hopelessness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,pride,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,remorse,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,suffering,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,compassion,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,love,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,acceptance,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,confusion,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,distrust,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,grief,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,restlessness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,joy,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,pensiveness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,relief,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,realization,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,feeling moved,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,longing,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,contentment,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,rage,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,happy-for,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,annoyance,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,gratitude,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,aggressiveness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,nervousness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,worry,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,sincerity,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,amusement,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,optimism,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,surprise,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,disapproval,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,attraction,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,pity,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,disgust,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,fear,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,anticipation,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,submission,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,caring,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,lust,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,sadness,,0.5
BR_Basic_Trigram_TFIDF_SVM,traditional,anger,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,broken-heart,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,approval,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,admiration,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,embarrassment,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,hopelessness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,pride,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,remorse,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,suffering,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,compassion,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,love,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,acceptance,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,confusion,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,distrust,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,grief,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,restlessness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,joy,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,pensiveness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,relief,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,realization,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,feeling moved,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,longing,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,contentment,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,rage,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,happy-for,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,annoyance,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,gratitude,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,aggressiveness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,nervousness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,worry,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,sincerity,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,amusement,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,optimism,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,surprise,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,disapproval,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,attraction,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,pity,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,disgust,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,fear,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,anticipation,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,submission,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,caring,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,lust,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,sadness,,0.5
BR_Basic_Trigram_TFIDF_NB,traditional,anger,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,broken-heart,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,approval,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,admiration,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,embarrassment,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,hopelessness,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,pride,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,remorse,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,suffering,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,compassion,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,love,0.25,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,acceptance,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,confusion,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,distrust,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,grief,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,restlessness,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,joy,0.4,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,pensiveness,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,relief,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,realization,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,feeling moved,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,longing,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,contentment,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,rage,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,happy-for,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,annoyance,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,gratitude,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,aggressiveness,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,nervousness,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,worry,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,sincerity,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,amusement,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,optimism,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,surprise,0.2,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,disapproval,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,attraction,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,pity,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,disgust,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,fear,0.2,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,anticipation,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,submission,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,caring,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,lust,,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,sadness,0.25,0.5
BR_Basic_Trigram_TFIDF_LR,traditional,anger,0.25,0.5
BR_Basic_Trigram_BoW_SVM,traditional,broken-heart,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,approval,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,admiration,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,embarrassment,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,hopelessness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,pride,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,remorse,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,suffering,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,compassion,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,love,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,acceptance,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,confusion,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,distrust,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,grief,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,restlessness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,joy,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,pensiveness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,relief,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,realization,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,feeling moved,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,longing,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,contentment,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,rage,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,happy-for,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,annoyance,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,gratitude,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,aggressiveness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,nervousness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,worry,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,sincerity,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,amusement,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,optimism,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,surprise,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,disapproval,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,attraction,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,pity,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,disgust,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,fear,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,anticipation,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,submission,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,caring,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,lust,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,sadness,,0.5
BR_Basic_Trigram_BoW_SVM,traditional,anger,,0.5
BR_Basic_Trigram_BoW_NB,traditional,broken-heart,,0.5
BR_Basic_Trigram_BoW_NB,traditional,approval,,0.5
BR_Basic_Trigram_BoW_NB,traditional,admiration,,0.5
BR_Basic_Trigram_BoW_NB,traditional,embarrassment,,0.5
BR_Basic_Trigram_BoW_NB,traditional,hopelessness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,pride,,0.5
BR_Basic_Trigram_BoW_NB,traditional,remorse,,0.5
BR_Basic_Trigram_BoW_NB,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_BoW_NB,traditional,suffering,,0.5
BR_Basic_Trigram_BoW_NB,traditional,compassion,,0.5
BR_Basic_Trigram_BoW_NB,traditional,love,,0.5
BR_Basic_Trigram_BoW_NB,traditional,acceptance,,0.5
BR_Basic_Trigram_BoW_NB,traditional,confusion,,0.5
BR_Basic_Trigram_BoW_NB,traditional,distrust,,0.5
BR_Basic_Trigram_BoW_NB,traditional,grief,,0.5
BR_Basic_Trigram_BoW_NB,traditional,restlessness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,joy,,0.5
BR_Basic_Trigram_BoW_NB,traditional,pensiveness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,relief,,0.5
BR_Basic_Trigram_BoW_NB,traditional,realization,,0.5
BR_Basic_Trigram_BoW_NB,traditional,feeling moved,,0.5
BR_Basic_Trigram_BoW_NB,traditional,longing,,0.5
BR_Basic_Trigram_BoW_NB,traditional,contentment,,0.5
BR_Basic_Trigram_BoW_NB,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_BoW_NB,traditional,rage,,0.5
BR_Basic_Trigram_BoW_NB,traditional,happy-for,,0.5
BR_Basic_Trigram_BoW_NB,traditional,annoyance,,0.5
BR_Basic_Trigram_BoW_NB,traditional,gratitude,,0.5
BR_Basic_Trigram_BoW_NB,traditional,aggressiveness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,nervousness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,worry,,0.5
BR_Basic_Trigram_BoW_NB,traditional,sincerity,,0.5
BR_Basic_Trigram_BoW_NB,traditional,amusement,,0.5
BR_Basic_Trigram_BoW_NB,traditional,optimism,,0.5
BR_Basic_Trigram_BoW_NB,traditional,surprise,,0.5
BR_Basic_Trigram_BoW_NB,traditional,disapproval,,0.5
BR_Basic_Trigram_BoW_NB,traditional,attraction,,0.5
BR_Basic_Trigram_BoW_NB,traditional,pity,,0.5
BR_Basic_Trigram_BoW_NB,traditional,disgust,,0.5
BR_Basic_Trigram_BoW_NB,traditional,fear,,0.5
BR_Basic_Trigram_BoW_NB,traditional,anticipation,,0.5
BR_Basic_Trigram_BoW_NB,traditional,submission,,0.5
BR_Basic_Trigram_BoW_NB,traditional,caring,,0.5
BR_Basic_Trigram_BoW_NB,traditional,lust,,0.5
BR_Basic_Trigram_BoW_NB,traditional,sadness,,0.5
BR_Basic_Trigram_BoW_NB,traditional,anger,,0.5
BR_Basic_Trigram_BoW_LR,traditional,broken-heart,,0.5
BR_Basic_Trigram_BoW_LR,traditional,approval,,0.5
BR_Basic_Trigram_BoW_LR,traditional,admiration,,0.5
BR_Basic_Trigram_BoW_LR,traditional,embarrassment,,0.5
BR_Basic_Trigram_BoW_LR,traditional,hopelessness,,0.5
BR_Basic_Trigram_BoW_LR,traditional,pride,,0.5
BR_Basic_Trigram_BoW_LR,traditional,remorse,,0.5
BR_Basic_Trigram_BoW_LR,traditional,fears-confirmed,,0.5
BR_Basic_Trigram_BoW_LR,traditional,suffering,,0.5
BR_Basic_Trigram_BoW_LR,traditional,compassion,,0.5
BR_Basic_Trigram_BoW_LR,traditional,love,0.2,0.5
BR_Basic_Trigram_BoW_LR,traditional,acceptance,,0.5
BR_Basic_Trigram_BoW_LR,traditional,confusion,,0.5
BR_Basic_Trigram_BoW_LR,traditional,distrust,,0.5
BR_Basic_Trigram_BoW_LR,traditional,grief,,0.5
BR_Basic_Trigram_BoW_LR,traditional,restlessness,,0.5
BR_Basic_Trigram_BoW_LR,traditional,joy,0.4,0.5
BR_Basic_Trigram_BoW_LR,traditional,pensiveness,,0.5
BR_Basic_Trigram_BoW_LR,traditional,relief,,0.5
BR_Basic_Trigram_BoW_LR,traditional,realization,,0.5
BR_Basic_Trigram_BoW_LR,traditional,feeling moved,,0.5
BR_Basic_Trigram_BoW_LR,traditional,longing,,0.5
BR_Basic_Trigram_BoW_LR,traditional,contentment,,0.5
BR_Basic_Trigram_BoW_LR,traditional,nonsexual desire,,0.5
BR_Basic_Trigram_BoW_LR,traditional,rage,,0.5
BR_Basic_Trigram_BoW_LR,traditional,happy-for,,0.5
BR_Basic_Trigram_BoW_LR,traditional,annoyance,,0.5
BR_Basic_Trigram_BoW_LR,traditional,gratitude,,0.5
BR_Basic_Trigram_BoW_LR,traditional,aggressiveness,,0.5
BR_Basic_Trigram_BoW_LR,traditional,nervousness,,0.5
BR_Basic_Trigram_BoW_LR,traditional,worry,,0.5
BR_Basic_Trigram_BoW_LR,traditional,sincerity,,0.5
BR_Basic_Trigram_BoW_LR,traditional,amusement,,0.5
BR_Basic_Trigram_BoW_LR,traditional,optimism,,0.5
BR_Basic_Trigram_BoW_LR,traditional,surprise,0.2,0.5
BR_Basic_Trigram_BoW_LR,traditional,disapproval,,0.5
BR_Basic_Trigram_BoW_LR,traditional,attraction,,0.5
BR_Basic_Trigram_BoW_LR,traditional,pity,,0.5
BR_Basic_Trigram_BoW_LR,traditional,disgust,,0.5
BR_Basic_Trigram_BoW_LR,traditional,fear,0.2,0.5
BR_Basic_Trigram_BoW_LR,traditional,anticipation,,0.5
BR_Basic_Trigram_BoW_LR,traditional,submission,,0.5
BR_Basic_Trigram_BoW_LR,traditional,caring,,0.5
BR_Basic_Trigram_BoW_LR,traditional,lust,,0.5
BR_Basic_Trigram_BoW_LR,traditional,sadness,0.25,0.5
BR_Basic_Trigram_BoW_LR,traditional,anger,0.25,0.5
BR_Basic_Bigram_TFIDF_SVM,traditional,broken-heart,,0.5
BR_Basic_Bigram_TFIDF_SVM,traditional,approval,,0.5
